Title,Region,Url,Min_price 
"Анонсирование продажи административно-производственного здания, расположенного по адресу: Тамбовская область, Никифоровский район, р.п. Дмитриевка, ул. Чкалова, д. 10",Тамбовская область,auction/682-anonsirovanie-prodazhi-administrativno-proizvodstvennogo-zdanija-raspolozhennogo-po-adresu-tambov/,
"Анонсирование продажи производственной базы, расположенной по адресу:  Тамбовская область, Мичуринский район, пос. Отделение Коммунар, д. 21",Тамбовская область,auction/678-anonsirovanie-prodazhi-proizvodstvennoi-bazy-raspolozhennoi-po-adresu-tambovskaja-oblast-michur/,
"Анонсирование продажи производственной базы, расположенной по адресу:  Тамбовская область, Мичуринский район, пос. Отделение Коммунар, д. 21",Тамбовская область,auction/677-anonsirovanie-prodazhi-proizvodstvennoi-bazy-raspolozhennoi-po-adresu-tambovskaja-oblast-michur/,
"Анонсирование продажи производственной базы, расположенной по адресу: Тамбовская область, Моршанский район, пос. Пригородный, ул. Попова, д. 24",Тамбовская область,auction/654-anonsirovanie-prodazhi-proizvodstvennoi-bazy-raspolozhennoi-po-adresu-tambovskaja-oblast-morshan/,"<dl><!-- single lot --><dt>Цена конкурентной процедуры продажи</dt><dd>1 522 000 руб. 00 коп.				
				
		
	</dd></dl>"
"Анонсирование продажи производственно-складской базы, расположенной по адресу: Тамбовская область, Староюрьевский район, с. Староюрьево, ул. Сельскохозяйственная, д. 35А",Тамбовская область,auction/652-anonsirovanie-prodazhi-proizvodstvenno-skladskoi-bazy-raspolozhennoi-po-adresu-tambovskaja-oblast/,"<dl><!-- single lot --><dt>Цена конкурентной процедуры продажи</dt><dd>1 433 820 руб. 43 коп.				
				
		
	</dd></dl>"
"Анонсирование продажи здания, расположенного по адресу: Тамбовская область, Тамбовский район, с. Столовое, ул. Кирова, д. 84",Тамбовская область,auction/651-anonsirovanie-prodazhi-zdanija-raspolozhennogo-po-adresu-tambovskaja-oblast-tambovskii-raion-s/,
"Анонсирование продажи здания кафе «Микешино поле», расположенного по адресу: Смоленская область, Рославльский район, г. Рославль, Астапковичский переезд",Смоленская область,auction/563-anonsirovanie-prodazhi-zdanija-kafe-mikeshino-pole-raspolozhennogo-po-adresu-smolenskaja-oblast/,
"Анонсирование продажи производственной базы, расположенной по адресу: Тюменская область, ХМАО-Югра, г. Сургут, Северный промрайон, ул. Промышленная",Ханты-Мансийский автономный округ – Югра,auction/541-anonsirovanie-prodazhi-proizvodstvennoi-bazy-raspolozhennoi-po-adresu-tjumenskaja-oblast-khmao-jug/,"<dl><!-- single lot --><dt>Цена конкурентной процедуры продажи</dt><dd>30 230 833 руб. 31 коп.				
				
		
	</dd></dl>"
"Анонсирование продажи земельного участка, пл. 362 кв.м., адрес: Калужская область, Козельский район, г. Сосенский, ул. Горького, 9, и земельного участка, пл. 1 065 кв.м., расположенного по адресу: Калужская область, г. Жиздра, пл. Коммуны, 2/1",Калужская область,auction/538-anonsirovanie-prodazhi-zemelnogo-uchastka-pl-362-kvm-adres-kaluzhskaja-oblast-kozelskii-ra/,"<dl><dt>Минимальная цена лота</dt><dd>371 408 руб. 00 коп.</dd><dd class=""more"">(всего лотов — 2)</dd></dl>"
"Анонсирование продажи офисного помещения, расположенного по адресу: Республика Башкортостан, Бураевский район, с. Бураево, ул. Ленина, д. 69",Республика Башкортостан,auction/468-anonsirovanie-prodazhi-ofisnogo-pomeshchenija-raspolozhennogo-po-adresu-respublika-bashkortostan-bur/,"<dl><!-- single lot --><dt>Цена конкурентной процедуры продажи</dt><dd>871 548 руб. 00 коп.				
				
		
	</dd></dl>"
"Анонсирование продажи объектов производственно-складского назначения, расположенных по адресу: Саратовская область, Советский район, р.п. Советское,  ул. Полевая, 6 / ул. 50 Лет Пионерии, 20",Саратовская область,auction/377-anonsirovanie-prodazhi-obektov-proizvodstvenno-skladskogo-naznachenija-raspolozhennykh-po-adresu-s/,
"Анонсирование продажи базы отдыха АО «Новочеркасскгоргаз», расположенной на территории Багаевского района Ростовской области",Ростовская область,auction/346-anonsirovanie-prodazhi-bazy-otdykha-ao-novocherkasskgorgaz-raspolozhennoi-na-territorii-bagaevsko/,"<dl><!-- single lot --><dt>Цена конкурентной процедуры продажи</dt><dd>1 496 240 руб. 00 коп.				
				
		
	</dd></dl>"
